dimensions.GEO,dimensions.SEX,population_annee,dimensions.EP_MEASURE,dimensions.AGE,attributes.OBS_STATUS_FR,population,code_dep_population
2023-DEP-13,_T,2017,POP,_T,D,2024162.0,13
2023-DEP-13,_T,2008,POP,_T,D,1966005.0,13
2023-DEP-13,_T,1998,POP,_T,D,1824390.0,13
2023-DEP-13,_T,1991,POP,_T,D,1768054.0,13
2023-DEP-13,_T,2015,POP,_T,D,2016622.0,13
2023-DEP-13,_T,2021,POP,_T,D,2056943.0,13
2023-DEP-13,_T,2006,POP,_T,D,1937405.0,13
2023-DEP-13,_T,2011,POP,_T,D,1975896.0,13
2023-DEP-13,_T,1996,POP,_T,D,1809226.0,13
2023-DEP-14,_T,2012,POP,_T,D,687854.0,14
2023-DEP-14,_T,2006,POP,_T,D,671351.0,14
2023-DEP-14,_T,1992,POP,_T,D,625079.0,14
2023-DEP-14,_T,1998,POP,_T,D,644513.0,14
2023-DEP-14,_T,2008,POP,_T,D,678206.0,14
2023-DEP-14,_T,2024,POP,_T,PROV,709128.0,14
2023-DEP-14,_T,2014,POP,_T,D,691670.0,14
2023-DEP-14,_T,2011,POP,_T,D,685262.0,14
2023-DEP-14,_T,1994,POP,_T,D,631182.0,14
2023-DEP-14,_T,2017,POP,_T,D,694002.0,14
2023-DEP-14,_T,2019,POP,_T,D,694905.0,14
2023-DEP-14,_T,1991,POP,_T,D,621780.0,14
2023-DEP-14,_T,1995,POP,_T,D,633738.0,14
2023-DEP-14,_T,2016,POP,_T,D,693679.0,14
2023-DEP-14,_T,2003,POP,_T,D,661498.0,14
2023-DEP-14,_T,1997,POP,_T,D,641868.0,14
2023-DEP-14,_T,2015,POP,_T,D,693579.0,14
2023-DEP-14,_T,2023,POP,_T,PROV,706548.0,14
2023-DEP-14,_T,2004,POP,_T,D,664769.0,14
2023-DEP-14,_T,2005,POP,_T,D,668210.0,14
2023-DEP-14,_T,2022,POP,_T,D,704605.0,14
2023-DEP-14,_T,2007,POP,_T,D,673667.0,14
2023-DEP-14,_T,1996,POP,_T,D,637669.0,14
2023-DEP-14,_T,2002,POP,_T,D,658189.0,14
2023-DEP-14,_T,2018,POP,_T,D,694056.0,14
2023-DEP-14,_T,2013,POP,_T,D,689945.0,14
2023-DEP-14,_T,2000,POP,_T,D,651193.0,14
2023-DEP-14,_T,2025,POP,_T,PROV,711029.0,14
2023-DEP-14,_T,1990,POP,_T,D,618117.0,14
2023-DEP-14,_T,2010,POP,_T,D,683105.0,14
2023-DEP-14,_T,2001,POP,_T,D,654684.0,14
2023-DEP-14,_T,1999,POP,_T,D,647951.0,14
2023-DEP-14,_T,2020,POP,_T,D,697547.0,14
2023-DEP-14,_T,2021,POP,_T,D,700633.0,14
2023-DEP-14,_T,2009,POP,_T,D,680908.0,14
2023-DEP-14,_T,1993,POP,_T,D,628687.0,14
2023-DEP-15,_T,2020,POP,_T,D,144379.0,15
2023-DEP-15,_T,2001,POP,_T,D,150457.0,15
2023-DEP-15,_T,2024,POP,_T,PROV,143964.0,15
2023-DEP-15,_T,2013,POP,_T,D,147035.0,15
2023-DEP-15,_T,2011,POP,_T,D,147577.0,15
2023-DEP-15,_T,2014,POP,_T,D,146618.0,15
2023-DEP-15,_T,2015,POP,_T,D,146219.0,15
2023-DEP-15,_T,1994,POP,_T,D,155574.0,15
2023-DEP-15,_T,2006,POP,_T,D,149682.0,15
2023-DEP-15,_T,2009,POP,_T,D,148380.0,15
2023-DEP-15,_T,2008,POP,_T,D,148737.0,15
2023-DEP-15,_T,1992,POP,_T,D,157220.0,15
2023-DEP-15,_T,2005,POP,_T,D,149830.0,15
2023-DEP-15,_T,2021,POP,_T,D,144226.0,15
2023-DEP-15,_T,2019,POP,_T,D,144692.0,15
2023-DEP-15,_T,2025,POP,_T,PROV,143746.0,15
2023-DEP-15,_T,2002,POP,_T,D,150181.0,15
2023-DEP-15,_T,2007,POP,_T,D,149057.0,15
2023-DEP-15,_T,2016,POP,_T,D,145969.0,15
2023-DEP-15,_T,2018,POP,_T,D,144765.0,15
2023-DEP-15,_T,2022,POP,_T,D,144399.0,15
2023-DEP-15,_T,1993,POP,_T,D,156449.0,15
2023-DEP-15,_T,2003,POP,_T,D,150118.0,15
2023-DEP-15,_T,2023,POP,_T,PROV,144177.0,15
2023-DEP-15,_T,2012,POP,_T,D,147415.0,15
2023-DEP-15,_T,2000,POP,_T,D,150640.0,15
2023-DEP-15,_T,1998,POP,_T,D,151841.0,15
2023-DEP-15,_T,1996,POP,_T,D,153777.0,15
2023-DEP-15,_T,1999,POP,_T,D,150977.0,15
2023-DEP-15,_T,1991,POP,_T,D,158305.0,15
2023-DEP-15,_T,2004,POP,_T,D,149944.0,15
2023-DEP-15,_T,2010,POP,_T,D,148162.0,15
2023-DEP-15,_T,1990,POP,_T,D,158840.0,15
2023-DEP-15,_T,1997,POP,_T,D,152740.0,15
2023-DEP-15,_T,1995,POP,_T,D,154630.0,15
2023-DEP-15,_T,2017,POP,_T,D,145143.0,15
2023-DEP-16,_T,1992,POP,_T,D,342242.0,16
2023-DEP-16,_T,2023,POP,_T,PROV,351023.0,16
2023-DEP-16,_T,1991,POP,_T,D,342244.0,16
2023-DEP-16,_T,2001,POP,_T,D,341959.0,16
2023-DEP-16,_T,2022,POP,_T,D,351603.0,16
2023-DEP-16,_T,2009,POP,_T,D,351563.0,16
2023-DEP-16,_T,2011,POP,_T,D,352705.0,16
2023-DEP-16,_T,1996,POP,_T,D,340786.0,16
2023-DEP-16,_T,2004,POP,_T,D,344708.0,16
2023-DEP-16,_T,2021,POP,_T,D,350867.0,16
2023-DEP-16,_T,1997,POP,_T,D,340431.0,16
2023-DEP-16,_T,2015,POP,_T,D,353613.0,16
2023-DEP-16,_T,2002,POP,_T,D,343012.0,16
2023-DEP-16,_T,2017,POP,_T,D,352335.0,16
2023-DEP-16,_T,1995,POP,_T,D,341371.0,16
2023-DEP-16,_T,1990,POP,_T,D,342041.0,16
2023-DEP-16,_T,2016,POP,_T,D,353288.0,16
2023-DEP-16,_T,1993,POP,_T,D,342381.0,16
2023-DEP-16,_T,1999,POP,_T,D,339828.0,16
2023-DEP-16,_T,2008,POP,_T,D,351581.0,16
2023-DEP-16,_T,2020,POP,_T,D,351718.0,16
2023-DEP-16,_T,2014,POP,_T,D,353853.0,16
2023-DEP-16,_T,2005,POP,_T,D,345911.0,16
2023-DEP-16,_T,1998,POP,_T,D,339932.0,16
2023-DEP-16,_T,2025,POP,_T,PROV,350209.0,16
2023-DEP-16,_T,2013,POP,_T,D,353482.0,16
2023-DEP-16,_T,2018,POP,_T,D,351778.0,16
2023-DEP-16,_T,1994,POP,_T,D,341750.0,16
2023-DEP-16,_T,2003,POP,_T,D,343894.0,16
2023-DEP-16,_T,2006,POP,_T,D,347037.0,16
2023-DEP-16,_T,2012,POP,_T,D,353657.0,16
2023-DEP-16,_T,2010,POP,_T,D,351577.0,16
2023-DEP-16,_T,2019,POP,_T,D,352015.0,16
2023-DEP-16,_T,2024,POP,_T,PROV,350672.0,16
2023-DEP-16,_T,2007,POP,_T,D,349535.0,16
2023-DEP-16,_T,2000,POP,_T,D,340761.0,16
2023-DEP-17,_T,2021,POP,_T,D,661404.0,17
2023-DEP-17,_T,2014,POP,_T,D,637089.0,17
2023-DEP-17,_T,2003,POP,_T,D,579877.0,17
2023-DEP-17,_T,1995,POP,_T,D,540779.0,17
2023-DEP-17,_T,2020,POP,_T,D,655709.0,17
2023-DEP-17,_T,2005,POP,_T,D,592640.0,17
2023-DEP-17,_T,2018,POP,_T,D,646932.0,17
2023-DEP-17,_T,2013,POP,_T,D,633417.0,17
2023-DEP-17,_T,2011,POP,_T,D,625682.0,17
2023-DEP-17,_T,1992,POP,_T,D,533431.0,17
2023-DEP-17,_T,2001,POP,_T,D,567617.0,17
2023-DEP-17,_T,2010,POP,_T,D,622323.0,17
2023-DEP-17,_T,1993,POP,_T,D,535893.0,17
2023-DEP-17,_T,1998,POP,_T,D,552641.0,17
2023-DEP-17,_T,2007,POP,_T,D,605410.0,17
2023-DEP-17,_T,2000,POP,_T,D,561742.0,17
2023-DEP-17,_T,1991,POP,_T,D,530632.0,17
2023-DEP-17,_T,2008,POP,_T,D,611714.0,17
2023-DEP-17,_T,2022,POP,_T,D,668160.0,17
2023-DEP-17,_T,1990,POP,_T,D,527186.0,17
2023-DEP-17,_T,2012,POP,_T,D,628733.0,17
2023-DEP-17,_T,2009,POP,_T,D,616607.0,17
2023-DEP-17,_T,2002,POP,_T,D,573817.0,17
2023-DEP-17,_T,2006,POP,_T,D,598915.0,17
2023-DEP-17,_T,2024,POP,_T,PROV,677189.0,17
2023-DEP-17,_T,1997,POP,_T,D,547041.0,17
2023-DEP-17,_T,1994,POP,_T,D,538260.0,17
2023-DEP-17,_T,1999,POP,_T,D,556419.0,17
2023-DEP-17,_T,2016,POP,_T,D,642191.0,17
2023-DEP-17,_T,2023,POP,_T,PROV,672443.0,17
2023-DEP-17,_T,2017,POP,_T,D,644303.0,17
2023-DEP-17,_T,2004,POP,_T,D,586082.0,17
2023-DEP-17,_T,2019,POP,_T,D,651358.0,17
2023-DEP-17,_T,2015,POP,_T,D,639938.0,17
2023-DEP-17,_T,2025,POP,_T,PROV,681666.0,17
2023-DEP-17,_T,1996,POP,_T,D,543835.0,17
2023-DEP-18,_T,2000,POP,_T,D,314584.0,18
2023-DEP-18,_T,2020,POP,_T,D,300933.0,18
2023-DEP-18,_T,2008,POP,_T,D,313251.0,18
2023-DEP-18,_T,2016,POP,_T,D,307110.0,18
2023-DEP-18,_T,1992,POP,_T,D,321042.0,18
2023-DEP-18,_T,2023,POP,_T,PROV,298404.0,18
2023-DEP-18,_T,2022,POP,_T,D,299496.0,18
2023-DEP-18,_T,2001,POP,_T,D,314636.0,18
2023-DEP-18,_T,2017,POP,_T,D,304256.0,18
2023-DEP-18,_T,2004,POP,_T,D,314490.0,18
2023-DEP-18,_T,2021,POP,_T,D,299573.0,18
2023-DEP-18,_T,2007,POP,_T,D,314599.0,18
2023-DEP-18,_T,1990,POP,_T,D,321487.0,18
2023-DEP-18,_T,2018,POP,_T,D,303408.0,18
2023-DEP-18,_T,1996,POP,_T,D,316913.0,18
2023-DEP-18,_T,2006,POP,_T,D,314675.0,18
2023-DEP-18,_T,1994,POP,_T,D,319294.0,18
2023-DEP-18,_T,2015,POP,_T,D,308992.0,18
2023-DEP-18,_T,2014,POP,_T,D,310270.0,18
2023-DEP-18,_T,1991,POP,_T,D,321274.0,18
2023-DEP-18,_T,2005,POP,_T,D,314642.0,18
2023-DEP-18,_T,2011,POP,_T,D,311694.0,18
2023-DEP-18,_T,1998,POP,_T,D,315255.0,18
2023-DEP-18,_T,2010,POP,_T,D,311257.0,18
2023-DEP-18,_T,2019,POP,_T,D,302306.0,18
2023-DEP-18,_T,2009,POP,_T,D,311022.0,18
2023-DEP-18,_T,2013,POP,_T,D,311650.0,18
2023-DEP-18,_T,2025,POP,_T,PROV,295830.0,18
2023-DEP-18,_T,1995,POP,_T,D,318250.0,18
2023-DEP-18,_T,1997,POP,_T,D,316121.0,18
2023-DEP-18,_T,2024,POP,_T,PROV,297019.0,18
2023-DEP-18,_T,1999,POP,_T,D,314603.0,18
2023-DEP-18,_T,2002,POP,_T,D,314887.0,18
2023-DEP-18,_T,1993,POP,_T,D,320257.0,18
2023-DEP-18,_T,2012,POP,_T,D,311897.0,18
2023-DEP-18,_T,2003,POP,_T,D,314781.0,18
2023-DEP-19,_T,2002,POP,_T,D,235775.0,19
2023-DEP-19,_T,1995,POP,_T,D,235422.0,19
2023-DEP-19,_T,1994,POP,_T,D,235827.0,19
2023-DEP-19,_T,1997,POP,_T,D,233767.0,19
2023-DEP-19,_T,2018,POP,_T,D,240583.0,19
2023-DEP-19,_T,1993,POP,_T,D,236308.0,19
2023-DEP-19,_T,2025,POP,_T,PROV,239483.0,19
2023-DEP-19,_T,2006,POP,_T,D,240363.0,19
2023-DEP-19,_T,2010,POP,_T,D,243551.0,19
2023-DEP-19,_T,2020,POP,_T,D,239190.0,19
2023-DEP-19,_T,2019,POP,_T,D,240073.0,19
2023-DEP-19,_T,2023,POP,_T,PROV,239911.0,19
2023-DEP-19,_T,2003,POP,_T,D,236805.0,19
2023-DEP-19,_T,2012,POP,_T,D,241247.0,19
2023-DEP-19,_T,1992,POP,_T,D,236942.0,19
2023-DEP-19,_T,1990,POP,_T,D,238051.0,19
2023-DEP-19,_T,2008,POP,_T,D,242896.0,19
2023-DEP-19,_T,1991,POP,_T,D,237510.0,19
2023-DEP-19,_T,2011,POP,_T,D,242454.0,19
2023-DEP-19,_T,1998,POP,_T,D,233347.0,19
2023-DEP-19,_T,2014,POP,_T,D,241340.0,19
2023-DEP-19,_T,1999,POP,_T,D,232819.0,19
2023-DEP-19,_T,2013,POP,_T,D,240781.0,19
2023-DEP-19,_T,2017,POP,_T,D,241464.0,19
2023-DEP-19,_T,2024,POP,_T,PROV,239704.0,19
2023-DEP-19,_T,2015,POP,_T,D,241871.0,19
2023-DEP-19,_T,2004,POP,_T,D,237823.0,19
2023-DEP-19,_T,2007,POP,_T,D,242038.0,19
2023-DEP-19,_T,1996,POP,_T,D,234541.0,19
2023-DEP-19,_T,2022,POP,_T,D,240120.0,19
2023-DEP-19,_T,2016,POP,_T,D,241535.0,19
2023-DEP-19,_T,2021,POP,_T,D,239784.0,19
2023-DEP-19,_T,2000,POP,_T,D,233631.0,19
2023-DEP-19,_T,2001,POP,_T,D,234567.0,19
2023-DEP-19,_T,2009,POP,_T,D,243352.0,19
2023-DEP-19,_T,2005,POP,_T,D,239185.0,19
2023-DEP-2A,_T,2020,POP,_T,D,160814.0,2A
2023-DEP-2A,_T,2022,POP,_T,D,166045.0,2A
2023-DEP-2A,_T,2016,POP,_T,D,154303.0,2A
2023-DEP-2A,_T,1990,POP,_T,D,118452.0,2A
2023-DEP-2A,_T,2025,POP,_T,PROV,172719.0,2A
2023-DEP-2A,_T,1999,POP,_T,D,118466.0,2A
2023-DEP-2A,_T,2000,POP,_T,D,120753.0,2A
2023-DEP-2A,_T,2024,POP,_T,PROV,170513.0,2A
2023-DEP-2A,_T,2013,POP,_T,D,149234.0,2A
2023-DEP-2A,_T,2002,POP,_T,D,125662.0,2A
2023-DEP-2A,_T,2004,POP,_T,D,130613.0,2A
2023-DEP-2A,_T,2015,POP,_T,D,152730.0,2A
2023-DEP-2A,_T,2001,POP,_T,D,123185.0,2A
2023-DEP-2A,_T,1993,POP,_T,D,119594.0,2A
2023-DEP-2A,_T,2014,POP,_T,D,151652.0,2A
2023-DEP-2A,_T,2006,POP,_T,D,135718.0,2A
2023-DEP-2A,_T,2005,POP,_T,D,133128.0,2A
2023-DEP-2A,_T,2011,POP,_T,D,145846.0,2A
2023-DEP-2A,_T,1992,POP,_T,D,119076.0,2A
2023-DEP-2A,_T,2008,POP,_T,D,140953.0,2A
2023-DEP-2A,_T,2009,POP,_T,D,141330.0,2A
2023-DEP-2A,_T,1998,POP,_T,D,118463.0,2A
2023-DEP-2A,_T,2007,POP,_T,D,139362.0,2A
2023-DEP-2A,_T,1991,POP,_T,D,118863.0,2A
2023-DEP-2A,_T,2012,POP,_T,D,145429.0,2A
2023-DEP-2A,_T,1995,POP,_T,D,119753.0,2A
2023-DEP-2A,_T,2010,POP,_T,D,143600.0,2A
2023-DEP-2A,_T,1996,POP,_T,D,119165.0,2A
2023-DEP-2A,_T,2017,POP,_T,D,157249.0,2A
2023-DEP-2A,_T,2003,POP,_T,D,128098.0,2A
2023-DEP-2A,_T,2021,POP,_T,D,162942.0,2A
2023-DEP-2A,_T,1994,POP,_T,D,119677.0,2A
2023-DEP-2A,_T,1997,POP,_T,D,118712.0,2A
2023-DEP-2A,_T,2023,POP,_T,PROV,168277.0,2A
2023-DEP-2A,_T,2019,POP,_T,D,158507.0,2A
2023-DEP-2A,_T,2018,POP,_T,D,157853.0,2A
2023-DEP-2B,_T,2004,POP,_T,D,153359.0,2B
2023-DEP-2B,_T,1999,POP,_T,D,141686.0,2B
2023-DEP-2B,_T,2010,POP,_T,D,166093.0,2B
2023-DEP-2B,_T,2025,POP,_T,PROV,187443.0,2B
2023-DEP-2B,_T,2000,POP,_T,D,143786.0,2B
2023-DEP-2B,_T,2009,POP,_T,D,164344.0,2B
2023-DEP-2B,_T,2021,POP,_T,D,184655.0,2B
2023-DEP-2B,_T,1990,POP,_T,D,131193.0,2B
2023-DEP-2B,_T,2003,POP,_T,D,150929.0,2B
2023-DEP-2B,_T,1996,POP,_T,D,140003.0,2B
2023-DEP-2B,_T,1993,POP,_T,D,134001.0,2B
2023-DEP-2B,_T,2022,POP,_T,D,185231.0,2B
2023-DEP-2B,_T,1994,POP,_T,D,137300.0,2B
2023-DEP-2B,_T,2012,POP,_T,D,170828.0,2B
2023-DEP-2B,_T,2011,POP,_T,D,168640.0,2B
2023-DEP-2B,_T,2014,POP,_T,D,172560.0,2B
2023-DEP-2B,_T,2013,POP,_T,D,170974.0,2B
2023-DEP-2B,_T,2015,POP,_T,D,174553.0,2B
2023-DEP-2B,_T,1992,POP,_T,D,132622.0,2B
2023-DEP-2B,_T,1995,POP,_T,D,138663.0,2B
2023-DEP-2B,_T,2005,POP,_T,D,155964.0,2B
2023-DEP-2B,_T,1991,POP,_T,D,132796.0,2B
2023-DEP-2B,_T,2016,POP,_T,D,176152.0,2B
2023-DEP-2B,_T,2006,POP,_T,D,158400.0,2B
2023-DEP-2B,_T,2017,POP,_T,D,177689.0,2B
2023-DEP-2B,_T,2020,POP,_T,D,182887.0,2B
2023-DEP-2B,_T,1997,POP,_T,D,140385.0,2B
2023-DEP-2B,_T,2002,POP,_T,D,148431.0,2B
2023-DEP-2B,_T,1998,POP,_T,D,141003.0,2B
2023-DEP-2B,_T,2019,POP,_T,D,181933.0,2B
2023-DEP-2B,_T,2023,POP,_T,PROV,185989.0,2B
2023-DEP-2B,_T,2008,POP,_T,D,162013.0,2B
2023-DEP-2B,_T,2007,POP,_T,D,159847.0,2B
2023-DEP-2B,_T,2018,POP,_T,D,180701.0,2B
2023-DEP-2B,_T,2001,POP,_T,D,146088.0,2B
2023-DEP-2B,_T,2024,POP,_T,PROV,186724.0,2B
2023-DEP-21,_T,2023,POP,_T,PROV,538080.0,21
2023-DEP-21,_T,1990,POP,_T,D,493471.0,21
2023-DEP-21,_T,1993,POP,_T,D,499519.0,21
2023-DEP-21,_T,2015,POP,_T,D,533147.0,21
2023-DEP-21,_T,2019,POP,_T,D,534124.0,21
2023-DEP-21,_T,2024,POP,_T,PROV,538508.0,21
2023-DEP-21,_T,2005,POP,_T,D,515829.0,21
2023-DEP-21,_T,2012,POP,_T,D,527403.0,21
2023-DEP-21,_T,2006,POP,_T,D,517168.0,21
2023-DEP-21,_T,2010,POP,_T,D,524358.0,21
2023-DEP-21,_T,2018,POP,_T,D,533220.0,21
2023-DEP-21,_T,1998,POP,_T,D,506212.0,21
2023-DEP-21,_T,1999,POP,_T,D,506699.0,21
2023-DEP-21,_T,2011,POP,_T,D,525931.0,21
2023-DEP-21,_T,2009,POP,_T,D,524144.0,21
2023-DEP-21,_T,2022,POP,_T,D,537577.0,21
2023-DEP-21,_T,2008,POP,_T,D,521608.0,21
2023-DEP-21,_T,2001,POP,_T,D,509714.0,21
2023-DEP-21,_T,2007,POP,_T,D,519143.0,21
2023-DEP-21,_T,2013,POP,_T,D,529761.0,21
2023-DEP-21,_T,2004,POP,_T,D,514022.0,21
2023-DEP-21,_T,1991,POP,_T,D,495531.0,21
2023-DEP-21,_T,1994,POP,_T,D,500929.0,21
2023-DEP-21,_T,1995,POP,_T,D,502767.0,21
2023-DEP-21,_T,2016,POP,_T,D,533213.0,21
2023-DEP-21,_T,2014,POP,_T,D,531380.0,21
2023-DEP-21,_T,2020,POP,_T,D,535078.0,21
2023-DEP-21,_T,2017,POP,_T,D,533819.0,21
2023-DEP-21,_T,1992,POP,_T,D,497563.0,21
2023-DEP-21,_T,2002,POP,_T,D,511197.0,21
2023-DEP-21,_T,1996,POP,_T,D,504022.0,21
2023-DEP-21,_T,1997,POP,_T,D,505716.0,21
2023-DEP-21,_T,2025,POP,_T,PROV,538799.0,21
2023-DEP-21,_T,2003,POP,_T,D,512591.0,21
2023-DEP-21,_T,2021,POP,_T,D,535503.0,21
2023-DEP-21,_T,2000,POP,_T,D,508015.0,21
2023-DEP-22,_T,2001,POP,_T,D,549503.0,22
2023-DEP-22,_T,2003,POP,_T,D,557831.0,22
2023-DEP-22,_T,1996,POP,_T,D,536856.0,22
2023-DEP-22,_T,2008,POP,_T,D,581570.0,22
2023-DEP-22,_T,1991,POP,_T,D,538213.0,22
2023-DEP-22,_T,2002,POP,_T,D,553556.0,22
2023-DEP-22,_T,2014,POP,_T,D,597397.0,22
2023-DEP-22,_T,2019,POP,_T,D,600582.0,22
2023-DEP-22,_T,2015,POP,_T,D,598357.0,22
2023-DEP-22,_T,1995,POP,_T,D,537009.0,22
2023-DEP-22,_T,1994,POP,_T,D,536793.0,22
2023-DEP-22,_T,1999,POP,_T,D,542398.0,22
2023-DEP-22,_T,2013,POP,_T,D,597085.0,22
2023-DEP-22,_T,2022,POP,_T,D,609598.0,22
2023-DEP-22,_T,2007,POP,_T,D,576049.0,22
2023-DEP-22,_T,2016,POP,_T,D,598953.0,22
2023-DEP-22,_T,2012,POP,_T,D,595531.0,22
2023-DEP-22,_T,2021,POP,_T,D,605917.0,22
2023-DEP-22,_T,2018,POP,_T,D,599584.0,22
2023-DEP-22,_T,1993,POP,_T,D,537435.0,22
2023-DEP-22,_T,1997,POP,_T,D,539324.0,22
2023-DEP-22,_T,2023,POP,_T,PROV,611258.0,22
2023-DEP-22,_T,1990,POP,_T,D,538443.0,22
2023-DEP-22,_T,2010,POP,_T,D,591641.0,22
2023-DEP-22,_T,2004,POP,_T,D,562226.0,22
2023-DEP-22,_T,2006,POP,_T,D,570861.0,22
2023-DEP-22,_T,2000,POP,_T,D,545656.0,22
2023-DEP-22,_T,1992,POP,_T,D,537254.0,22
2023-DEP-22,_T,2024,POP,_T,PROV,613301.0,22
2023-DEP-22,_T,2009,POP,_T,D,587519.0,22
2023-DEP-22,_T,2005,POP,_T,D,566688.0,22
2023-DEP-22,_T,2011,POP,_T,D,594375.0,22
2023-DEP-22,_T,2017,POP,_T,D,598814.0,22
2023-DEP-22,_T,1998,POP,_T,D,541391.0,22
2023-DEP-22,_T,2020,POP,_T,D,603640.0,22
2023-DEP-22,_T,2025,POP,_T,PROV,615301.0,22
2023-DEP-23,_T,2024,POP,_T,PROV,114600.0,23
2023-DEP-23,_T,2010,POP,_T,D,123029.0,23
2023-DEP-23,_T,1998,POP,_T,D,125314.0,23
2023-DEP-23,_T,2011,POP,_T,D,122560.0,23
2023-DEP-23,_T,2000,POP,_T,D,124303.0,23
2023-DEP-23,_T,2021,POP,_T,D,115702.0,23
2023-DEP-23,_T,1999,POP,_T,D,124597.0,23
2023-DEP-23,_T,1990,POP,_T,D,131585.0,23
2023-DEP-23,_T,2004,POP,_T,D,123561.0,23
2023-DEP-23,_T,1997,POP,_T,D,125856.0,23
2023-DEP-23,_T,2023,POP,_T,PROV,114940.0,23
2023-DEP-23,_T,2020,POP,_T,D,115995.0,23
2023-DEP-23,_T,1995,POP,_T,D,127002.0,23
2023-DEP-23,_T,2003,POP,_T,D,123797.0,23
2023-DEP-23,_T,2012,POP,_T,D,121517.0,23
2023-DEP-23,_T,2019,POP,_T,D,116617.0,23
2023-DEP-23,_T,2018,POP,_T,D,117503.0,23
2023-DEP-23,_T,2015,POP,_T,D,120365.0,23
2023-DEP-23,_T,1993,POP,_T,D,128976.0,23
2023-DEP-23,_T,2009,POP,_T,D,123584.0,23
2023-DEP-23,_T,2025,POP,_T,PROV,114103.0,23
2023-DEP-23,_T,2001,POP,_T,D,124095.0,23
2023-DEP-23,_T,2008,POP,_T,D,123907.0,23
2023-DEP-23,_T,2014,POP,_T,D,120581.0,23
2023-DEP-23,_T,1991,POP,_T,D,130554.0,23
2023-DEP-23,_T,2017,POP,_T,D,118638.0,23
2023-DEP-23,_T,1996,POP,_T,D,126359.0,23
2023-DEP-23,_T,1994,POP,_T,D,127959.0,23
2023-DEP-23,_T,1992,POP,_T,D,129648.0,23
2023-DEP-23,_T,2006,POP,_T,D,123401.0,23
2023-DEP-23,_T,2007,POP,_T,D,123861.0,23
2023-DEP-23,_T,2016,POP,_T,D,119502.0,23
2023-DEP-23,_T,2005,POP,_T,D,123423.0,23
2023-DEP-23,_T,2013,POP,_T,D,120872.0,23
2023-DEP-23,_T,2022,POP,_T,D,115529.0,23
2023-DEP-23,_T,2002,POP,_T,D,123953.0,23
2023-DEP-24,_T,2003,POP,_T,D,396905.0,24
2023-DEP-24,_T,1997,POP,_T,D,387393.0,24
2023-DEP-24,_T,2024,POP,_T,PROV,417397.0,24
2023-DEP-24,_T,2019,POP,_T,D,413223.0,24
2023-DEP-24,_T,2007,POP,_T,D,406793.0,24
2023-DEP-24,_T,1999,POP,_T,D,388407.0,24
2023-DEP-24,_T,2001,POP,_T,D,392493.0,24
2023-DEP-24,_T,2017,POP,_T,D,413606.0,24
2023-DEP-24,_T,2000,POP,_T,D,390272.0,24
2023-DEP-24,_T,1993,POP,_T,D,387227.0,24
2023-DEP-24,_T,1996,POP,_T,D,386685.0,24
2023-DEP-24,_T,2022,POP,_T,D,416325.0,24
2023-DEP-24,_T,1998,POP,_T,D,388050.0,24
2023-DEP-24,_T,2005,POP,_T,D,401607.0,24
2023-DEP-24,_T,2004,POP,_T,D,398994.0,24
2023-DEP-24,_T,2025,POP,_T,PROV,417714.0,24
2023-DEP-24,_T,2023,POP,_T,PROV,416671.0,24
2023-DEP-24,_T,2013,POP,_T,D,416909.0,24
2023-DEP-24,_T,2021,POP,_T,D,413730.0,24
2023-DEP-24,_T,2011,POP,_T,D,415168.0,24
2023-DEP-24,_T,1992,POP,_T,D,387066.0,24
2023-DEP-24,_T,2018,POP,_T,D,413418.0,24
2023-DEP-24,_T,2016,POP,_T,D,414789.0,24
2023-DEP-24,_T,2014,POP,_T,D,416350.0,24
2023-DEP-24,_T,2006,POP,_T,D,404052.0,24
2023-DEP-24,_T,1994,POP,_T,D,387114.0,24
2023-DEP-24,_T,1995,POP,_T,D,386941.0,24
2023-DEP-24,_T,2020,POP,_T,D,412807.0,24
2023-DEP-24,_T,1991,POP,_T,D,387139.0,24
2023-DEP-24,_T,2009,POP,_T,D,412082.0,24
2023-DEP-24,_T,2002,POP,_T,D,394747.0,24
2023-DEP-24,_T,1990,POP,_T,D,386690.0,24
2023-DEP-24,_T,2012,POP,_T,D,416384.0,24
2023-DEP-24,_T,2010,POP,_T,D,414149.0,24
2023-DEP-24,_T,2008,POP,_T,D,409388.0,24
2023-DEP-24,_T,2015,POP,_T,D,415417.0,24
2023-DEP-25,_T,2021,POP,_T,D,547096.0,25
2023-DEP-25,_T,2013,POP,_T,D,533320.0,25
2023-DEP-25,_T,2020,POP,_T,D,545209.0,25
2023-DEP-25,_T,1998,POP,_T,D,498613.0,25
2023-DEP-25,_T,2001,POP,_T,D,503929.0,25
2023-DEP-25,_T,1999,POP,_T,D,499223.0,25
2023-DEP-25,_T,1991,POP,_T,D,486507.0,25
2023-DEP-25,_T,2002,POP,_T,D,506241.0,25
2023-DEP-25,_T,2023,POP,_T,PROV,549462.0,25
2023-DEP-25,_T,1997,POP,_T,D,497719.0,25
2023-DEP-25,_T,2008,POP,_T,D,522685.0,25
2023-DEP-25,_T,2018,POP,_T,D,541454.0,25
2023-DEP-25,_T,2025,POP,_T,PROV,550846.0,25
2023-DEP-25,_T,2007,POP,_T,D,520133.0,25
2023-DEP-25,_T,1994,POP,_T,D,492812.0,25
