dtreffre,numdep,nomdep,numregi,nomregi,ars_type,indfoy_ars,indmtt_ars,lieures
2020,61,ORNE,28,NORMANDIE,ARS à taux plein,11268,9511198.0,NORMANDIE/ORNE
2020,64,PYRENEES ATLANTIQUES,75,NOUVELLE AQUITAINE,ARS à taux plein,1,472.0,NOUVELLE AQUITAINE/PYRENEES ATLANTIQUES
2020,64,PYRENEES ATLANTIQUES,75,NOUVELLE AQUITAINE,ARS à taux différentiel,591,278456.0,NOUVELLE AQUITAINE/PYRENEES ATLANTIQUES
2020,66,PYRENEES ORIENTALES,76,OCCITANIE,ARS à taux différentiel,392,165757.0,OCCITANIE/PYRENEES ORIENTALES
2023,01,AIN,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,537,224922.0,AUVERGNE RHONE ALPES/AIN
2023,04,ALPES DE HAUTE PROVENCE,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,126,43661.0,PROVENCE ALPES COTE D AZUR/ALPES DE HAUTE PROVENCE
2023,08,ARDENNES,44,GRAND EST,ARS à taux différentiel,205,76074.0,GRAND EST/ARDENNES
2023,11,AUDE,76,OCCITANIE,ARS à taux différentiel,293,111230.0,OCCITANIE/AUDE
2023,12,AVEYRON,76,OCCITANIE,ARS à taux différentiel,190,70855.0,OCCITANIE/AVEYRON
2023,17,CHARENTE MARITIME,75,NOUVELLE AQUITAINE,ARS à taux plein,24457,16191528.0,NOUVELLE AQUITAINE/CHARENTE MARITIME
2023,17,CHARENTE MARITIME,75,NOUVELLE AQUITAINE,ARS à taux différentiel,550,202797.0,NOUVELLE AQUITAINE/CHARENTE MARITIME
2023,22,COTES D ARMOR,53,BRETAGNE,ARS à taux différentiel,525,214480.0,BRETAGNE/COTES D ARMOR
2023,25,DOUBS,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,19563,14504119.0,BOURGOGNE FRANCHE COMTE/DOUBS
2023,25,DOUBS,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,361,153340.0,BOURGOGNE FRANCHE COMTE/DOUBS
2023,26,DROME,84,AUVERGNE RHONE ALPES,ARS à taux plein,22553,16103926.0,AUVERGNE RHONE ALPES/DROME
2023,26,DROME,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,428,172996.0,AUVERGNE RHONE ALPES/DROME
2023,28,EURE ET LOIR,24,CENTRE VAL DE LOIRE,ARS à taux plein,18367,13590594.0,CENTRE VAL DE LOIRE/EURE ET LOIR
2023,2A,CORSE DU SUD,94,CORSE,ARS à taux plein,5475,3464561.0,CORSE/CORSE DU SUD
2023,30,GARD,76,OCCITANIE,ARS à taux plein,36773,25516208.0,OCCITANIE/GARD
2023,31,HAUTE GARONNE,76,OCCITANIE,ARS à taux plein,57069,39446841.0,OCCITANIE/HAUTE GARONNE
2023,31,HAUTE GARONNE,76,OCCITANIE,ARS à taux différentiel,953,364597.0,OCCITANIE/HAUTE GARONNE
2023,33,GIRONDE,75,NOUVELLE AQUITAINE,ARS à taux plein,62791,41841801.0,NOUVELLE AQUITAINE/GIRONDE
2023,33,GIRONDE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,1162,441909.0,NOUVELLE AQUITAINE/GIRONDE
2023,35,ILLE ET VILAINE,53,BRETAGNE,ARS à taux plein,38699,27453864.0,BRETAGNE/ILLE ET VILAINE
2023,38,ISERE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,1097,444123.0,AUVERGNE RHONE ALPES/ISERE
2023,39,JURA,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,8926,6260215.0,BOURGOGNE FRANCHE COMTE/JURA
2023,40,LANDES,75,NOUVELLE AQUITAINE,ARS à taux plein,16225,10721756.0,NOUVELLE AQUITAINE/LANDES
2023,40,LANDES,75,NOUVELLE AQUITAINE,ARS à taux différentiel,381,129744.0,NOUVELLE AQUITAINE/LANDES
2023,41,LOIR ET CHER,24,CENTRE VAL DE LOIRE,ARS à taux plein,12903,9280295.0,CENTRE VAL DE LOIRE/LOIR ET CHER
2023,42,LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,642,263079.0,AUVERGNE RHONE ALPES/LOIRE
2023,43,HAUTE LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,212,86091.0,AUVERGNE RHONE ALPES/HAUTE LOIRE
2023,71,SAONE ET LOIRE,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,440,179799.0,BOURGOGNE FRANCHE COMTE/SAONE ET LOIRE
2023,72,SARTHE,52,PAYS DE LA LOIRE,ARS à taux différentiel,560,235357.0,PAYS DE LA LOIRE/SARTHE
2023,74,HAUTE SAVOIE,84,AUVERGNE RHONE ALPES,ARS à taux plein,22650,15696898.0,AUVERGNE RHONE ALPES/HAUTE SAVOIE
2023,74,HAUTE SAVOIE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,444,183176.0,AUVERGNE RHONE ALPES/HAUTE SAVOIE
2023,76,SEINE MARITIME,28,NORMANDIE,ARS à taux différentiel,986,390392.0,NORMANDIE/SEINE MARITIME
2023,78,YVELINES,11,ILE DE FRANCE,ARS à taux plein,51326,38630455.0,ILE DE FRANCE/YVELINES
2023,80,SOMME,32,HAUTS DE FRANCE,ARS à taux plein,1,400.0,HAUTS DE FRANCE/SOMME
2023,80,SOMME,32,HAUTS DE FRANCE,ARS à taux différentiel,455,173423.0,HAUTS DE FRANCE/SOMME
2023,81,TARN,76,OCCITANIE,ARS à taux plein,16157,11199758.0,OCCITANIE/TARN
2023,83,VAR,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,46489,31144468.0,PROVENCE ALPES COTE D AZUR/VAR
2023,84,VAUCLUSE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,28145,20068232.0,PROVENCE ALPES COTE D AZUR/VAUCLUSE
2023,86,VIENNE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,334,121707.0,NOUVELLE AQUITAINE/VIENNE
2023,87,HAUTE VIENNE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,206,81039.0,NOUVELLE AQUITAINE/HAUTE VIENNE
2023,89,YONNE,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,292,116036.0,BOURGOGNE FRANCHE COMTE/YONNE
2023,90,TERRITOIRE DE BELFORT,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,97,38397.0,BOURGOGNE FRANCHE COMTE/TERRITOIRE DE BELFORT
2023,93,SEINE SAINT DENIS,11,ILE DE FRANCE,ARS à taux différentiel,1151,473538.0,ILE DE FRANCE/SEINE SAINT DENIS
2023,94,VAL DE MARNE,11,ILE DE FRANCE,ARS à taux différentiel,868,358908.0,ILE DE FRANCE/VAL DE MARNE
2023,95,VAL D OISE,11,ILE DE FRANCE,ARS à taux plein,66411,50120158.0,ILE DE FRANCE/VAL D OISE
2023,95,VAL D OISE,11,ILE DE FRANCE,ARS à taux différentiel,1029,425355.0,ILE DE FRANCE/VAL D OISE
2023,972,MARTINIQUE,02,MARTINIQUE,ARS à taux différentiel,227,77316.0,MARTINIQUE/MARTINIQUE
2023,973,GUYANE,03,GUYANE,ARS à taux plein,22630,18838368.0,GUYANE/GUYANE
2023,973,GUYANE,03,GUYANE,ARS à taux différentiel,135,55132.0,GUYANE/GUYANE
2022,29,FINISTERE,53,BRETAGNE,ARS à taux plein,1,846.0,BRETAGNE/FINISTERE
2022,29,FINISTERE,53,BRETAGNE,ARS à taux différentiel,762,297420.0,BRETAGNE/FINISTERE
2022,2B,HAUTE CORSE,94,CORSE,ARS à taux plein,2,788.0,CORSE/HAUTE CORSE
2022,30,GARD,76,OCCITANIE,ARS à taux plein,1,394.0,OCCITANIE/GARD
2022,35,ILLE ET VILAINE,53,BRETAGNE,ARS à taux plein,40276,28093692.0,BRETAGNE/ILLE ET VILAINE
2022,38,ISERE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,1057,411138.0,AUVERGNE RHONE ALPES/ISERE
2022,39,JURA,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,216,86962.0,BOURGOGNE FRANCHE COMTE/JURA
2022,41,LOIR ET CHER,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,287,115789.0,CENTRE VAL DE LOIRE/LOIR ET CHER
2022,42,LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,633,252517.0,AUVERGNE RHONE ALPES/LOIRE
2022,44,LOIRE ATLANTIQUE,52,PAYS DE LA LOIRE,ARS à taux différentiel,1254,481095.0,PAYS DE LA LOIRE/LOIRE ATLANTIQUE
2022,45,LOIRET,24,CENTRE VAL DE LOIRE,ARS à taux plein,31117,22635231.0,CENTRE VAL DE LOIRE/LOIRET
2022,45,LOIRET,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,593,238805.0,CENTRE VAL DE LOIRE/LOIRET
2022,53,MAYENNE,52,PAYS DE LA LOIRE,ARS à taux différentiel,367,150700.0,PAYS DE LA LOIRE/MAYENNE
2022,77,SEINE ET MARNE,11,ILE DE FRANCE,ARS à taux plein,4,2480.0,ILE DE FRANCE/SEINE ET MARNE
2022,77,SEINE ET MARNE,11,ILE DE FRANCE,ARS à taux différentiel,1299,529827.0,ILE DE FRANCE/SEINE ET MARNE
2022,85,VENDEE,52,PAYS DE LA LOIRE,ARS à taux différentiel,779,305243.0,PAYS DE LA LOIRE/VENDEE
2022,86,VIENNE,75,NOUVELLE AQUITAINE,ARS à taux plein,17677,12359996.0,NOUVELLE AQUITAINE/VIENNE
2022,87,HAUTE VIENNE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,232,90938.0,NOUVELLE AQUITAINE/HAUTE VIENNE
2022,89,YONNE,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,14729,10365214.0,BOURGOGNE FRANCHE COMTE/YONNE
2022,91,ESSONNE,11,ILE DE FRANCE,ARS à taux plein,60898,44655295.0,ILE DE FRANCE/ESSONNE
2022,91,ESSONNE,11,ILE DE FRANCE,ARS à taux plein,1,810.0,ILE DE FRANCE/ESSONNE
2022,93,SEINE SAINT DENIS,11,ILE DE FRANCE,ARS à taux plein,2,2408.0,ILE DE FRANCE/SEINE SAINT DENIS
2022,95,VAL D OISE,11,ILE DE FRANCE,ARS à taux différentiel,1036,420137.0,ILE DE FRANCE/VAL D OISE
2022,971,GUADELOUPE,01,GUADELOUPE,ARS à taux plein,4,3196.0,GUADELOUPE/GUADELOUPE
2022,971,GUADELOUPE,01,GUADELOUPE,ARS à taux différentiel,223,79553.0,GUADELOUPE/GUADELOUPE
2022,972,MARTINIQUE,02,MARTINIQUE,ARS à taux plein,1,416.0,MARTINIQUE/MARTINIQUE
2022,974,LA REUNION,04,LA REUNION,ARS à taux plein,77877,52276585.0,LA REUNION/LA REUNION
2022,974,LA REUNION,04,LA REUNION,ARS à taux plein,3,2014.0,LA REUNION/LA REUNION
2021,01,AIN,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,497,193215.0,AUVERGNE RHONE ALPES/AIN
2021,03,ALLIER,84,AUVERGNE RHONE ALPES,ARS à taux plein,13677,8754327.0,AUVERGNE RHONE ALPES/ALLIER
2021,04,ALPES DE HAUTE PROVENCE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,1,744.0,PROVENCE ALPES COTE D AZUR/ALPES DE HAUTE PROVENCE
2021,07,ARDECHE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,288,111298.0,AUVERGNE RHONE ALPES/ARDECHE
2021,08,ARDENNES,44,GRAND EST,ARS à taux différentiel,174,56479.0,GRAND EST/ARDENNES
2021,09,ARIEGE,76,OCCITANIE,ARS à taux plein,7070,4357685.0,OCCITANIE/ARIEGE
2021,10,AUBE,44,GRAND EST,ARS à taux plein,1,1137.0,GRAND EST/AUBE
2021,10,AUBE,44,GRAND EST,ARS à taux plein,14545,9743458.0,GRAND EST/AUBE
2021,11,AUDE,76,OCCITANIE,ARS à taux plein,1,813.0,OCCITANIE/AUDE
2021,11,AUDE,76,OCCITANIE,ARS à taux différentiel,267,101682.0,OCCITANIE/AUDE
2021,12,AVEYRON,76,OCCITANIE,ARS à taux plein,9436,5991547.0,OCCITANIE/AVEYRON
2021,13,BOUCHES DU RHONE,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,1258,457061.0,PROVENCE ALPES COTE D AZUR/BOUCHES DU RHONE
2021,14,CALVADOS,28,NORMANDIE,ARS à taux plein,1,406.0,NORMANDIE/CALVADOS
2021,15,CANTAL,84,AUVERGNE RHONE ALPES,ARS à taux plein,4410,2747427.0,AUVERGNE RHONE ALPES/CANTAL
2021,17,CHARENTE MARITIME,75,NOUVELLE AQUITAINE,ARS à taux plein,26603,16379774.0,NOUVELLE AQUITAINE/CHARENTE MARITIME
2021,17,CHARENTE MARITIME,75,NOUVELLE AQUITAINE,ARS à taux différentiel,505,170706.0,NOUVELLE AQUITAINE/CHARENTE MARITIME
2023,14,CALVADOS,28,NORMANDIE,ARS à taux différentiel,615,229972.0,NORMANDIE/CALVADOS
2023,15,CANTAL,84,AUVERGNE RHONE ALPES,ARS à taux plein,3975,2686397.0,AUVERGNE RHONE ALPES/CANTAL
2023,15,CANTAL,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,107,44353.0,AUVERGNE RHONE ALPES/CANTAL
2023,16,CHARENTE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,237,84452.0,NOUVELLE AQUITAINE/CHARENTE
2023,19,CORREZE,75,NOUVELLE AQUITAINE,ARS à taux plein,8244,5719797.0,NOUVELLE AQUITAINE/CORREZE
2023,21,COTE D OR,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,18108,12677469.0,BOURGOGNE FRANCHE COMTE/COTE D OR
2023,24,DORDOGNE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,288,99687.0,NOUVELLE AQUITAINE/DORDOGNE
2023,27,EURE,28,NORMANDIE,ARS à taux plein,27358,19556366.0,NORMANDIE/EURE
2023,29,FINISTERE,53,BRETAGNE,ARS à taux plein,1,859.0,BRETAGNE/FINISTERE
2023,2A,CORSE DU SUD,94,CORSE,ARS à taux différentiel,85,31924.0,CORSE/CORSE DU SUD
2023,2B,HAUTE CORSE,94,CORSE,ARS à taux différentiel,104,33679.0,CORSE/HAUTE CORSE
2023,32,GERS,76,OCCITANIE,ARS à taux différentiel,130,47274.0,OCCITANIE/GERS
2023,37,INDRE ET LOIRE,24,CENTRE VAL DE LOIRE,ARS à taux plein,23018,16275263.0,CENTRE VAL DE LOIRE/INDRE ET LOIRE
2023,38,ISERE,84,AUVERGNE RHONE ALPES,ARS à taux plein,50713,36972223.0,AUVERGNE RHONE ALPES/ISERE
2023,39,JURA,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,206,83687.0,BOURGOGNE FRANCHE COMTE/JURA
2023,43,HAUTE LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux plein,7820,5443142.0,AUVERGNE RHONE ALPES/HAUTE LOIRE
2023,44,LOIRE ATLANTIQUE,52,PAYS DE LA LOIRE,ARS à taux différentiel,1248,499124.0,PAYS DE LA LOIRE/LOIRE ATLANTIQUE
2023,45,LOIRET,24,CENTRE VAL DE LOIRE,ARS à taux plein,30696,22667620.0,CENTRE VAL DE LOIRE/LOIRET
2023,46,LOT,76,OCCITANIE,ARS à taux plein,6172,4082049.0,OCCITANIE/LOT
2023,46,LOT,76,OCCITANIE,ARS à taux différentiel,122,45399.0,OCCITANIE/LOT
2023,47,LOT ET GARONNE,75,NOUVELLE AQUITAINE,ARS à taux plein,13720,9572143.0,NOUVELLE AQUITAINE/LOT ET GARONNE
2023,48,LOZERE,76,OCCITANIE,ARS à taux différentiel,48,19978.0,OCCITANIE/LOZERE
2023,49,MAINE ET LOIRE,52,PAYS DE LA LOIRE,ARS à taux plein,30870,22592862.0,PAYS DE LA LOIRE/MAINE ET LOIRE
2023,86,VIENNE,75,NOUVELLE AQUITAINE,ARS à taux plein,17208,12187100.0,NOUVELLE AQUITAINE/VIENNE
2023,87,HAUTE VIENNE,75,NOUVELLE AQUITAINE,ARS à taux plein,13860,9735581.0,NOUVELLE AQUITAINE/HAUTE VIENNE
2023,88,VOSGES,44,GRAND EST,ARS à taux différentiel,266,105507.0,GRAND EST/VOSGES
2023,94,VAL DE MARNE,11,ILE DE FRANCE,ARS à taux plein,61112,44357326.0,ILE DE FRANCE/VAL DE MARNE
2023,971,GUADELOUPE,01,GUADELOUPE,ARS à taux plein,28510,17349311.0,GUADELOUPE/GUADELOUPE
2023,971,GUADELOUPE,01,GUADELOUPE,ARS à taux différentiel,186,59138.0,GUADELOUPE/GUADELOUPE
2023,974,LA REUNION,04,LA REUNION,ARS à taux plein,2,1244.0,LA REUNION/LA REUNION
2023,974,LA REUNION,04,LA REUNION,ARS à taux différentiel,598,202458.0,LA REUNION/LA REUNION
2022,01,AIN,84,AUVERGNE RHONE ALPES,ARS à taux plein,23928,17253242.0,AUVERGNE RHONE ALPES/AIN
2022,01,AIN,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,544,216342.0,AUVERGNE RHONE ALPES/AIN
2022,02,AISNE,32,HAUTS DE FRANCE,ARS à taux plein,27329,19546015.0,HAUTS DE FRANCE/AISNE
2022,03,ALLIER,84,AUVERGNE RHONE ALPES,ARS à taux plein,13461,9176142.0,AUVERGNE RHONE ALPES/ALLIER
2022,03,ALLIER,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,227,88960.0,AUVERGNE RHONE ALPES/ALLIER
2022,05,HAUTES ALPES,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,5730,3744468.0,PROVENCE ALPES COTE D AZUR/HAUTES ALPES
2022,05,HAUTES ALPES,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,120,42543.0,PROVENCE ALPES COTE D AZUR/HAUTES ALPES
2022,07,ARDECHE,84,AUVERGNE RHONE ALPES,ARS à taux plein,13621,9366155.0,AUVERGNE RHONE ALPES/ARDECHE
2022,08,ARDENNES,44,GRAND EST,ARS à taux plein,12456,8703553.0,GRAND EST/ARDENNES
2022,09,ARIEGE,76,OCCITANIE,ARS à taux différentiel,109,38932.0,OCCITANIE/ARIEGE
2022,10,AUBE,44,GRAND EST,ARS à taux différentiel,213,77173.0,GRAND EST/AUBE
2022,11,AUDE,76,OCCITANIE,ARS à taux différentiel,273,103840.0,OCCITANIE/AUDE
2022,12,AVEYRON,76,OCCITANIE,ARS à taux différentiel,209,77504.0,OCCITANIE/AVEYRON
2022,13,BOUCHES DU RHONE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,101588,70282116.0,PROVENCE ALPES COTE D AZUR/BOUCHES DU RHONE
2022,13,BOUCHES DU RHONE,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,1293,482213.0,PROVENCE ALPES COTE D AZUR/BOUCHES DU RHONE
2022,15,CANTAL,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,100,36956.0,AUVERGNE RHONE ALPES/CANTAL
2022,18,CHER,24,CENTRE VAL DE LOIRE,ARS à taux plein,12274,8503710.0,CENTRE VAL DE LOIRE/CHER
2022,19,CORREZE,75,NOUVELLE AQUITAINE,ARS à taux plein,8499,5774379.0,NOUVELLE AQUITAINE/CORREZE
2022,19,CORREZE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,180,60848.0,NOUVELLE AQUITAINE/CORREZE
2022,21,COTE D OR,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,18808,12950923.0,BOURGOGNE FRANCHE COMTE/COTE D OR
2022,22,COTES D ARMOR,53,BRETAGNE,ARS à taux plein,22107,15267640.0,BRETAGNE/COTES D ARMOR
2022,22,COTES D ARMOR,53,BRETAGNE,ARS à taux différentiel,508,192533.0,BRETAGNE/COTES D ARMOR
2022,23,CREUSE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,73,27091.0,NOUVELLE AQUITAINE/CREUSE
2022,25,DOUBS,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,20015,14641956.0,BOURGOGNE FRANCHE COMTE/DOUBS
2022,25,DOUBS,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,358,154080.0,BOURGOGNE FRANCHE COMTE/DOUBS
2022,27,EURE,28,NORMANDIE,ARS à taux différentiel,621,252471.0,NORMANDIE/EURE
2022,28,EURE ET LOIR,24,CENTRE VAL DE LOIRE,ARS à taux plein,18661,13588070.0,CENTRE VAL DE LOIRE/EURE ET LOIR
2022,28,EURE ET LOIR,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,407,168603.0,CENTRE VAL DE LOIRE/EURE ET LOIR
2022,2A,CORSE DU SUD,94,CORSE,ARS à taux différentiel,87,29930.0,CORSE/CORSE DU SUD
2022,2B,HAUTE CORSE,94,CORSE,ARS à taux différentiel,100,37410.0,CORSE/HAUTE CORSE
2022,30,GARD,76,OCCITANIE,ARS à taux plein,37632,25704324.0,OCCITANIE/GARD
2022,31,HAUTE GARONNE,76,OCCITANIE,ARS à taux différentiel,858,322434.0,OCCITANIE/HAUTE GARONNE
2022,34,HERAULT,76,OCCITANIE,ARS à taux différentiel,800,294576.0,OCCITANIE/HERAULT
2022,35,ILLE ET VILAINE,53,BRETAGNE,ARS à taux plein,1,1226.0,BRETAGNE/ILLE ET VILAINE
2022,35,ILLE ET VILAINE,53,BRETAGNE,ARS à taux différentiel,982,397551.0,BRETAGNE/ILLE ET VILAINE
2022,37,INDRE ET LOIRE,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,501,194080.0,CENTRE VAL DE LOIRE/INDRE ET LOIRE
2022,39,JURA,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,9300,6480088.0,BOURGOGNE FRANCHE COMTE/JURA
2022,40,LANDES,75,NOUVELLE AQUITAINE,ARS à taux plein,16709,10906144.0,NOUVELLE AQUITAINE/LANDES
2022,40,LANDES,75,NOUVELLE AQUITAINE,ARS à taux différentiel,373,136699.0,NOUVELLE AQUITAINE/LANDES
2022,41,LOIR ET CHER,24,CENTRE VAL DE LOIRE,ARS à taux plein,13365,9456166.0,CENTRE VAL DE LOIRE/LOIR ET CHER
2022,42,LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux plein,33797,24600653.0,AUVERGNE RHONE ALPES/LOIRE
2022,43,HAUTE LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux plein,8154,5601736.0,AUVERGNE RHONE ALPES/HAUTE LOIRE
2022,43,HAUTE LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,215,81316.0,AUVERGNE RHONE ALPES/HAUTE LOIRE
2022,44,LOIRE ATLANTIQUE,52,PAYS DE LA LOIRE,ARS à taux plein,53083,36934081.0,PAYS DE LA LOIRE/LOIRE ATLANTIQUE
2022,46,LOT,76,OCCITANIE,ARS à taux différentiel,130,51591.0,OCCITANIE/LOT
2022,48,LOZERE,76,OCCITANIE,ARS à taux différentiel,38,13717.0,OCCITANIE/LOZERE
2022,50,MANCHE,28,NORMANDIE,ARS à taux plein,17655,12167885.0,NORMANDIE/MANCHE
2022,51,MARNE,44,GRAND EST,ARS à taux plein,23410,16481500.0,GRAND EST/MARNE
2022,52,HAUTE MARNE,44,GRAND EST,ARS à taux plein,1,394.0,GRAND EST/HAUTE MARNE
2022,52,HAUTE MARNE,44,GRAND EST,ARS à taux différentiel,143,56248.0,GRAND EST/HAUTE MARNE
2022,57,MOSELLE,44,GRAND EST,ARS à taux plein,38097,26538542.0,GRAND EST/MOSELLE
2022,57,MOSELLE,44,GRAND EST,ARS à taux différentiel,663,256622.0,GRAND EST/MOSELLE
2022,58,NIEVRE,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,136,52841.0,BOURGOGNE FRANCHE COMTE/NIEVRE
2022,59,NORD,32,HAUTS DE FRANCE,ARS à taux différentiel,1933,747516.0,HAUTS DE FRANCE/NORD
2022,61,ORNE,28,NORMANDIE,ARS à taux différentiel,229,92588.0,NORMANDIE/ORNE
2022,62,PAS DE CALAIS,32,HAUTS DE FRANCE,ARS à taux différentiel,1256,479663.0,HAUTS DE FRANCE/PAS DE CALAIS
2022,64,PYRENEES ATLANTIQUES,75,NOUVELLE AQUITAINE,ARS à taux différentiel,484,182725.0,NOUVELLE AQUITAINE/PYRENEES ATLANTIQUES
2022,65,HAUTES PYRENEES,76,OCCITANIE,ARS à taux plein,9299,6136449.0,OCCITANIE/HAUTES PYRENEES
2022,65,HAUTES PYRENEES,76,OCCITANIE,ARS à taux différentiel,184,67571.0,OCCITANIE/HAUTES PYRENEES
2022,66,PYRENEES ORIENTALES,76,OCCITANIE,ARS à taux plein,2,1656.0,OCCITANIE/PYRENEES ORIENTALES
2022,67,BAS RHIN,44,GRAND EST,ARS à taux plein,44165,31498217.0,GRAND EST/BAS RHIN
2022,69,RHONE,84,AUVERGNE RHONE ALPES,ARS à taux plein,78763,58603020.0,AUVERGNE RHONE ALPES/RHONE
2022,72,SARTHE,52,PAYS DE LA LOIRE,ARS à taux plein,1,810.0,PAYS DE LA LOIRE/SARTHE
2022,72,SARTHE,52,PAYS DE LA LOIRE,ARS à taux plein,23741,17012887.0,PAYS DE LA LOIRE/SARTHE
2022,74,HAUTE SAVOIE,84,AUVERGNE RHONE ALPES,ARS à taux plein,23133,15766845.0,AUVERGNE RHONE ALPES/HAUTE SAVOIE
2022,75,PARIS,11,ILE DE FRANCE,ARS à taux plein,51998,36247604.0,ILE DE FRANCE/PARIS
2022,79,DEUX SEVRES,75,NOUVELLE AQUITAINE,ARS à taux différentiel,357,136627.0,NOUVELLE AQUITAINE/DEUX SEVRES
2022,81,TARN,76,OCCITANIE,ARS à taux différentiel,318,132250.0,OCCITANIE/TARN
2022,82,TARN ET GARONNE,76,OCCITANIE,ARS à taux plein,12452,8735554.0,OCCITANIE/TARN ET GARONNE
2022,82,TARN ET GARONNE,76,OCCITANIE,ARS à taux différentiel,243,88890.0,OCCITANIE/TARN ET GARONNE
2022,84,VAUCLUSE,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,405,168085.0,PROVENCE ALPES COTE D AZUR/VAUCLUSE
2022,88,VOSGES,44,GRAND EST,ARS à taux plein,14992,10310279.0,GRAND EST/VOSGES
2022,90,TERRITOIRE DE BELFORT,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,5884,4237749.0,BOURGOGNE FRANCHE COMTE/TERRITOIRE DE BELFORT
2022,90,TERRITOIRE DE BELFORT,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,94,34714.0,BOURGOGNE FRANCHE COMTE/TERRITOIRE DE BELFORT
2022,93,SEINE SAINT DENIS,11,ILE DE FRANCE,ARS à taux plein,107930,80240963.0,ILE DE FRANCE/SEINE SAINT DENIS
2022,971,GUADELOUPE,01,GUADELOUPE,ARS à taux plein,29770,17932847.0,GUADELOUPE/GUADELOUPE
2022,972,MARTINIQUE,02,MARTINIQUE,ARS à taux différentiel,187,64732.0,MARTINIQUE/MARTINIQUE
2022,973,GUYANE,03,GUYANE,ARS à taux plein,22468,18601252.0,GUYANE/GUYANE
2022,973,GUYANE,03,GUYANE,ARS à taux différentiel,103,37501.0,GUYANE/GUYANE
2022,974,LA REUNION,04,LA REUNION,ARS à taux différentiel,571,209416.0,LA REUNION/LA REUNION
2021,01,AIN,84,AUVERGNE RHONE ALPES,ARS à taux plein,24410,16592037.0,AUVERGNE RHONE ALPES/AIN
2021,02,AISNE,32,HAUTS DE FRANCE,ARS à taux plein,28028,18972337.0,HAUTS DE FRANCE/AISNE
2021,02,AISNE,32,HAUTS DE FRANCE,ARS à taux différentiel,400,149596.0,HAUTS DE FRANCE/AISNE
