REF_AREA,TIME_PERIOD,OBS_VALUE,Code,Trimestre
D80,1991-Q2,9.9,80,T2_1991
D80,1991-Q1,9.7,80,T1_1991
D80,1990-Q4,10.0,80,T4_1990
D80,1990-Q3,10.0,80,T3_1990
D80,1990-Q2,10.0,80,T2_1990
D80,1990-Q1,9.9,80,T1_1990
D80,1989-Q4,9.7,80,T4_1989
D80,1989-Q3,9.7,80,T3_1989
D80,1989-Q2,9.7,80,T2_1989
D80,1989-Q1,10.0,80,T1_1989
D80,1988-Q4,10.2,80,T4_1988
D80,1988-Q3,10.3,80,T3_1988
D80,1988-Q2,10.3,80,T2_1988
D80,1988-Q1,10.5,80,T1_1988
D80,1987-Q4,10.6,80,T4_1987
D80,1987-Q3,10.8,80,T3_1987
D80,1987-Q2,11.0,80,T2_1987
D80,1987-Q1,11.0,80,T1_1987
D80,1986-Q4,10.8,80,T4_1986
D80,1986-Q3,10.5,80,T3_1986
D80,1986-Q2,10.4,80,T2_1986
D80,1986-Q1,10.3,80,T1_1986
D80,1985-Q4,10.7,80,T4_1985
D80,1985-Q3,11.1,80,T3_1985
D80,1985-Q2,11.0,80,T2_1985
D80,1985-Q1,11.0,80,T1_1985
D80,1984-Q4,10.7,80,T4_1984
D80,1984-Q3,10.4,80,T3_1984
D80,1984-Q2,9.9,80,T2_1984
D80,1984-Q1,9.4,80,T1_1984
D80,1983-Q4,8.8,80,T4_1983
D80,1983-Q3,8.4,80,T3_1983
D80,1983-Q2,8.2,80,T2_1983
D80,1983-Q1,8.4,80,T1_1983
D80,1982-Q4,8.4,80,T4_1982
D80,1982-Q3,8.3,80,T3_1982
D80,1982-Q2,8.3,80,T2_1982
D80,1982-Q1,8.3,80,T1_1982
D81,2024-Q3,8.0,81,T3_2024
D81,2024-Q2,7.8,81,T2_2024
D81,2024-Q1,8.0,81,T1_2024
D81,2023-Q4,8.0,81,T4_2023
D81,2023-Q3,7.9,81,T3_2023
D81,2023-Q2,7.8,81,T2_2023
D81,2023-Q1,7.7,81,T1_2023
D81,2022-Q4,7.7,81,T4_2022
D81,2022-Q3,7.8,81,T3_2022
D81,2022-Q2,7.9,81,T2_2022
D81,2022-Q1,7.8,81,T1_2022
D81,2021-Q4,7.7,81,T4_2021
D81,2021-Q3,8.2,81,T3_2021
D81,2021-Q2,8.0,81,T2_2021
D81,2021-Q1,8.2,81,T1_2021
D81,2020-Q4,8.1,81,T4_2020
D81,2020-Q3,9.1,81,T3_2020
D81,2020-Q2,7.4,81,T2_2020
D81,2020-Q1,8.3,81,T1_2020
D81,2019-Q4,8.6,81,T4_2019
D81,2019-Q3,8.8,81,T3_2019
D81,2019-Q2,8.9,81,T2_2019
D81,2019-Q1,9.4,81,T1_2019
D81,2018-Q4,9.3,81,T4_2018
D81,2018-Q3,9.5,81,T3_2018
D81,2018-Q2,9.7,81,T2_2018
D81,2018-Q1,9.8,81,T1_2018
D81,2017-Q4,9.6,81,T4_2017
D81,2017-Q3,10.1,81,T3_2017
D81,2017-Q2,10.1,81,T2_2017
D81,2017-Q1,10.3,81,T1_2017
D81,2016-Q4,10.6,81,T4_2016
D81,2016-Q3,10.5,81,T3_2016
D81,2016-Q2,10.6,81,T2_2016
D81,2016-Q1,10.9,81,T1_2016
D81,2015-Q4,11.0,81,T4_2015
D81,2015-Q3,11.0,81,T3_2015
D81,2015-Q2,11.2,81,T2_2015
D81,2015-Q1,11.0,81,T1_2015
D81,2014-Q4,11.1,81,T4_2014
D81,2014-Q3,11.0,81,T3_2014
D81,2014-Q2,10.9,81,T2_2014
D81,2014-Q1,10.8,81,T1_2014
D81,2013-Q4,10.8,81,T4_2013
D81,2013-Q3,10.9,81,T3_2013
D81,2013-Q2,11.1,81,T2_2013
D81,2013-Q1,11.0,81,T1_2013
D81,2012-Q4,10.8,81,T4_2012
D81,2012-Q3,10.5,81,T3_2012
D81,2012-Q2,10.6,81,T2_2012
D81,2012-Q1,10.4,81,T1_2012
D81,2011-Q4,10.3,81,T4_2011
D81,2011-Q3,10.0,81,T3_2011
D81,2011-Q2,9.8,81,T2_2011
D81,2011-Q1,9.9,81,T1_2011
D81,2010-Q4,9.8,81,T4_2010
D81,2010-Q3,9.7,81,T3_2010
D81,2010-Q2,9.7,81,T2_2010
D81,2010-Q1,9.7,81,T1_2010
D81,2009-Q4,9.8,81,T4_2009
D81,2009-Q3,9.7,81,T3_2009
D81,2009-Q2,9.7,81,T2_2009
D81,2009-Q1,9.2,81,T1_2009
D81,2008-Q4,8.6,81,T4_2008
D81,2008-Q3,8.3,81,T3_2008
D81,2008-Q2,8.1,81,T2_2008
D81,2008-Q1,7.8,81,T1_2008
D81,2007-Q4,8.1,81,T4_2007
D81,2007-Q3,8.5,81,T3_2007
D81,2007-Q2,8.8,81,T2_2007
D81,2007-Q1,9.2,81,T1_2007
D81,2006-Q4,9.0,81,T4_2006
D81,2006-Q3,9.5,81,T3_2006
D81,2006-Q2,9.3,81,T2_2006
D81,2006-Q1,9.4,81,T1_2006
D81,2005-Q4,9.2,81,T4_2005
D81,2005-Q3,9.0,81,T3_2005
D81,2005-Q2,8.7,81,T2_2005
D81,2005-Q1,8.5,81,T1_2005
D81,2004-Q4,8.7,81,T4_2004
D81,2004-Q3,8.7,81,T3_2004
D81,2004-Q2,8.6,81,T2_2004
D81,2004-Q1,8.8,81,T1_2004
D81,2003-Q4,8.6,81,T4_2003
D81,2003-Q3,8.4,81,T3_2003
D81,2003-Q2,8.5,81,T2_2003
D81,2003-Q1,8.4,81,T1_2003
D81,2002-Q4,8.0,81,T4_2002
D81,2002-Q3,7.9,81,T3_2002
D81,2002-Q2,7.9,81,T2_2002
D81,2002-Q1,7.9,81,T1_2002
D81,2001-Q4,7.9,81,T4_2001
D81,2001-Q3,7.9,81,T3_2001
D81,2001-Q2,8.0,81,T2_2001
D81,2001-Q1,8.0,81,T1_2001
D81,2000-Q4,8.2,81,T4_2000
D81,2000-Q3,8.6,81,T3_2000
D81,2000-Q2,8.8,81,T2_2000
D81,2000-Q1,9.2,81,T1_2000
D81,1999-Q4,9.5,81,T4_1999
D81,1999-Q3,9.7,81,T3_1999
D81,1999-Q2,9.8,81,T2_1999
D81,1999-Q1,9.8,81,T1_1999
D81,1998-Q4,9.7,81,T4_1998
D81,1998-Q3,9.7,81,T3_1998
D81,1998-Q2,9.7,81,T2_1998
D81,1998-Q1,9.8,81,T1_1998
D81,1997-Q4,9.9,81,T4_1997
D81,1997-Q3,9.7,81,T3_1997
D81,1997-Q2,9.6,81,T2_1997
D81,1997-Q1,9.5,81,T1_1997
D81,1996-Q4,9.5,81,T4_1996
D81,1996-Q3,9.6,81,T3_1996
D81,1996-Q2,9.7,81,T2_1996
D81,1996-Q1,9.5,81,T1_1996
D81,1995-Q4,9.1,81,T4_1995
D81,1995-Q3,8.9,81,T3_1995
D81,1995-Q2,8.9,81,T2_1995
D81,1995-Q1,9.1,81,T1_1995
D81,1994-Q4,9.2,81,T4_1994
D81,1994-Q3,9.4,81,T3_1994
D81,1994-Q2,9.6,81,T2_1994
D81,1994-Q1,9.5,81,T1_1994
D81,1993-Q4,9.3,81,T4_1993
D81,1993-Q3,8.9,81,T3_1993
D81,1993-Q2,8.5,81,T2_1993
D81,1993-Q1,8.3,81,T1_1993
D81,1992-Q4,8.2,81,T4_1992
D81,1992-Q3,8.2,81,T3_1992
D81,1992-Q2,8.2,81,T2_1992
D81,1992-Q1,8.2,81,T1_1992
D81,1991-Q4,7.9,81,T4_1991
D81,1991-Q3,7.8,81,T3_1991
D81,1991-Q2,7.7,81,T2_1991
D81,1991-Q1,7.7,81,T1_1991
D81,1990-Q4,7.7,81,T4_1990
D81,1990-Q3,7.7,81,T3_1990
D81,1990-Q2,7.7,81,T2_1990
D81,1990-Q1,7.6,81,T1_1990
D81,1989-Q4,7.5,81,T4_1989
D81,1989-Q3,7.6,81,T3_1989
D81,1989-Q2,7.7,81,T2_1989
D81,1989-Q1,7.7,81,T1_1989
D81,1988-Q4,7.8,81,T4_1988
D81,1988-Q3,8.0,81,T3_1988
D81,1988-Q2,8.1,81,T2_1988
D81,1988-Q1,8.2,81,T1_1988
D81,1987-Q4,8.0,81,T4_1987
D81,1987-Q3,7.8,81,T3_1987
D81,1987-Q2,8.0,81,T2_1987
D81,1987-Q1,7.9,81,T1_1987
D81,1986-Q4,7.7,81,T4_1986
D81,1986-Q3,7.7,81,T3_1986
D81,1986-Q2,7.6,81,T2_1986
D81,1986-Q1,7.5,81,T1_1986
D81,1985-Q4,7.7,81,T4_1985
D81,1985-Q3,7.8,81,T3_1985
D81,1985-Q2,7.7,81,T2_1985
D81,1985-Q1,7.7,81,T1_1985
D81,1984-Q4,7.7,81,T4_1984
D81,1984-Q3,7.7,81,T3_1984
D81,1984-Q2,7.6,81,T2_1984
D81,1984-Q1,7.2,81,T1_1984
D81,1983-Q4,6.9,81,T4_1983
D81,1983-Q3,6.6,81,T3_1983
D81,1983-Q2,6.6,81,T2_1983
D81,1983-Q1,6.7,81,T1_1983
D81,1982-Q4,6.6,81,T4_1982
D81,1982-Q3,6.5,81,T3_1982
D81,1982-Q2,6.6,81,T2_1982
D81,1982-Q1,6.5,81,T1_1982
D82,2024-Q3,8.8,82,T3_2024
D82,2024-Q2,8.5,82,T2_2024
D82,2024-Q1,8.7,82,T1_2024
D82,2023-Q4,8.7,82,T4_2023
D82,2023-Q3,8.6,82,T3_2023
D82,2023-Q2,8.5,82,T2_2023
D82,2023-Q1,8.4,82,T1_2023
D82,2022-Q4,8.5,82,T4_2022
D82,2022-Q3,8.4,82,T3_2022
D82,2022-Q2,8.6,82,T2_2022
D82,2022-Q1,8.7,82,T1_2022
D82,2021-Q4,8.7,82,T4_2021
D82,2021-Q3,9.2,82,T3_2021
D82,2021-Q2,9.2,82,T2_2021
D82,2021-Q1,9.4,82,T1_2021
D82,2020-Q4,9.3,82,T4_2020
D82,2020-Q3,9.9,82,T3_2020
D82,2020-Q2,7.9,82,T2_2020
D82,2020-Q1,9.0,82,T1_2020
D82,2019-Q4,9.4,82,T4_2019
D82,2019-Q3,9.4,82,T3_2019
D82,2019-Q2,9.6,82,T2_2019
D82,2019-Q1,10.0,82,T1_2019
D82,2018-Q4,10.1,82,T4_2018
D82,2018-Q3,10.2,82,T3_2018
D82,2018-Q2,10.5,82,T2_2018
D82,2018-Q1,10.7,82,T1_2018
D82,2017-Q4,10.4,82,T4_2017
D82,2017-Q3,10.9,82,T3_2017
D82,2017-Q2,10.9,82,T2_2017
D82,2017-Q1,11.1,82,T1_2017
D82,2016-Q4,11.4,82,T4_2016
D82,2016-Q3,11.4,82,T3_2016
D82,2016-Q2,11.5,82,T2_2016
D82,2016-Q1,11.7,82,T1_2016
D82,2015-Q4,11.6,82,T4_2015
D82,2015-Q3,11.6,82,T3_2015
D82,2015-Q2,11.7,82,T2_2015
D82,2015-Q1,11.5,82,T1_2015
D82,2014-Q4,11.5,82,T4_2014
D82,2014-Q3,11.1,82,T3_2014
D82,2014-Q2,10.9,82,T2_2014
D82,2014-Q1,10.9,82,T1_2014
D82,2013-Q4,10.8,82,T4_2013
D82,2013-Q3,11.2,82,T3_2013
D82,2013-Q2,11.3,82,T2_2013
D82,2013-Q1,11.0,82,T1_2013
D82,2012-Q4,10.7,82,T4_2012
D82,2012-Q3,10.3,82,T3_2012
D82,2012-Q2,10.3,82,T2_2012
D82,2012-Q1,10.2,82,T1_2012
D82,2011-Q4,10.3,82,T4_2011
D82,2011-Q3,10.0,82,T3_2011
D82,2011-Q2,9.4,82,T2_2011
D82,2011-Q1,9.6,82,T1_2011
D82,2010-Q4,9.6,82,T4_2010
D82,2010-Q3,9.7,82,T3_2010
D82,2010-Q2,9.7,82,T2_2010
D82,2010-Q1,9.6,82,T1_2010
D82,2009-Q4,9.7,82,T4_2009
D82,2009-Q3,9.3,82,T3_2009
D82,2009-Q2,9.2,82,T2_2009
D82,2009-Q1,8.9,82,T1_2009
D82,2008-Q4,8.3,82,T4_2008
D82,2008-Q3,8.0,82,T3_2008
D82,2008-Q2,7.7,82,T2_2008
D82,2008-Q1,7.4,82,T1_2008
D82,2007-Q4,7.9,82,T4_2007
D82,2007-Q3,8.5,82,T3_2007
D82,2007-Q2,8.6,82,T2_2007
D82,2007-Q1,8.9,82,T1_2007
D82,2006-Q4,8.9,82,T4_2006
D82,2006-Q3,9.1,82,T3_2006
D82,2006-Q2,8.9,82,T2_2006
D82,2006-Q1,9.1,82,T1_2006
D82,2005-Q4,8.9,82,T4_2005
D82,2005-Q3,8.6,82,T3_2005
D82,2005-Q2,8.4,82,T2_2005
D82,2005-Q1,8.1,82,T1_2005
D82,2004-Q4,8.4,82,T4_2004
D82,2004-Q3,8.3,82,T3_2004
D82,2004-Q2,8.2,82,T2_2004
D82,2004-Q1,8.4,82,T1_2004
D82,2003-Q4,8.3,82,T4_2003
D82,2003-Q3,7.8,82,T3_2003
D82,2003-Q2,7.9,82,T2_2003
D82,2003-Q1,7.9,82,T1_2003
D82,2002-Q4,7.6,82,T4_2002
D82,2002-Q3,7.6,82,T3_2002
D82,2002-Q2,7.6,82,T2_2002
D82,2002-Q1,7.6,82,T1_2002
D82,2001-Q4,7.5,82,T4_2001
D82,2001-Q3,7.6,82,T3_2001
D82,2001-Q2,7.8,82,T2_2001
D82,2001-Q1,7.7,82,T1_2001
D82,2000-Q4,7.8,82,T4_2000
D82,2000-Q3,8.0,82,T3_2000
D82,2000-Q2,8.1,82,T2_2000
D82,2000-Q1,8.3,82,T1_2000
D82,1999-Q4,8.6,82,T4_1999
D82,1999-Q3,8.9,82,T3_1999
D82,1999-Q2,9.1,82,T2_1999
D82,1999-Q1,9.2,82,T1_1999
D82,1998-Q4,9.1,82,T4_1998
D82,1998-Q3,9.0,82,T3_1998
D82,1998-Q2,9.0,82,T2_1998
D82,1998-Q1,9.0,82,T1_1998
D82,1997-Q4,9.1,82,T4_1997
D82,1997-Q3,8.9,82,T3_1997
D82,1997-Q2,8.8,82,T2_1997
D82,1997-Q1,8.9,82,T1_1997
D82,1996-Q4,8.8,82,T4_1996
D82,1996-Q3,8.8,82,T3_1996
D82,1996-Q2,8.9,82,T2_1996
D82,1996-Q1,8.6,82,T1_1996
D82,1995-Q4,8.3,82,T4_1995
D82,1995-Q3,8.2,82,T3_1995
D82,1995-Q2,8.5,82,T2_1995
D82,1995-Q1,8.8,82,T1_1995
D82,1994-Q4,9.2,82,T4_1994
D82,1994-Q3,9.4,82,T3_1994
D82,1994-Q2,9.4,82,T2_1994
D82,1994-Q1,9.3,82,T1_1994
D82,1993-Q4,9.2,82,T4_1993
D82,1993-Q3,9.1,82,T3_1993
D82,1993-Q2,8.8,82,T2_1993
D82,1993-Q1,8.4,82,T1_1993
D82,1992-Q4,8.1,82,T4_1992
D82,1992-Q3,8.0,82,T3_1992
D82,1992-Q2,8.0,82,T2_1992
D82,1992-Q1,8.0,82,T1_1992
D82,1991-Q4,7.9,82,T4_1991
D82,1991-Q3,7.7,82,T3_1991
D82,1991-Q2,7.3,82,T2_1991
D82,1991-Q1,7.0,82,T1_1991
D82,1990-Q4,6.9,82,T4_1990
D82,1990-Q3,6.7,82,T3_1990
D82,1990-Q2,6.8,82,T2_1990
D82,1990-Q1,6.9,82,T1_1990
D82,1989-Q4,6.8,82,T4_1989
D82,1989-Q3,6.7,82,T3_1989
D82,1989-Q2,6.8,82,T2_1989
D82,1989-Q1,6.8,82,T1_1989
D82,1988-Q4,6.9,82,T4_1988
D82,1988-Q3,7.1,82,T3_1988
D82,1988-Q2,7.2,82,T2_1988
D82,1988-Q1,7.5,82,T1_1988
D82,1987-Q4,7.6,82,T4_1987
D82,1987-Q3,7.6,82,T3_1987
D82,1987-Q2,7.7,82,T2_1987
D82,1987-Q1,7.8,82,T1_1987
D82,1986-Q4,7.9,82,T4_1986
D82,1986-Q3,7.9,82,T3_1986
D82,1986-Q2,7.7,82,T2_1986
D82,1986-Q1,7.4,82,T1_1986
D82,1985-Q4,7.6,82,T4_1985
D82,1985-Q3,7.6,82,T3_1985
D82,1985-Q2,7.5,82,T2_1985
D82,1985-Q1,7.7,82,T1_1985
D82,1984-Q4,7.3,82,T4_1984
D82,1984-Q3,7.1,82,T3_1984
D82,1984-Q2,7.1,82,T2_1984
D82,1984-Q1,6.8,82,T1_1984
D82,1983-Q4,6.5,82,T4_1983
D82,1983-Q3,6.4,82,T3_1983
D82,1983-Q2,6.3,82,T2_1983
D82,1983-Q1,6.2,82,T1_1983
D82,1982-Q4,6.4,82,T4_1982
D82,1982-Q3,6.2,82,T3_1982
D82,1982-Q2,5.7,82,T2_1982
D82,1982-Q1,5.7,82,T1_1982
D84,2024-Q3,9.7,84,T3_2024
D84,2024-Q2,9.7,84,T2_2024
D84,2024-Q1,9.9,84,T1_2024
D84,2023-Q4,9.9,84,T4_2023
D84,2023-Q3,9.8,84,T3_2023
D84,2023-Q2,9.5,84,T2_2023
D84,2023-Q1,9.4,84,T1_2023
D84,2022-Q4,9.4,84,T4_2022
D84,2022-Q3,9.5,84,T3_2022
D84,2022-Q2,9.5,84,T2_2022
D84,2022-Q1,9.5,84,T1_2022
D84,2021-Q4,9.6,84,T4_2021
D84,2021-Q3,10.2,84,T3_2021
D84,2021-Q2,10.2,84,T2_2021
D84,2021-Q1,10.4,84,T1_2021
D84,2020-Q4,10.2,84,T4_2020
D84,2020-Q3,11.4,84,T3_2020
D84,2020-Q2,9.2,84,T2_2020
D84,2020-Q1,10.2,84,T1_2020
D84,2019-Q4,10.5,84,T4_2019
D84,2019-Q3,10.8,84,T3_2019
D84,2019-Q2,11.0,84,T2_2019
D84,2019-Q1,11.5,84,T1_2019
D84,2018-Q4,11.4,84,T4_2018
D84,2018-Q3,11.5,84,T3_2018
D84,2018-Q2,11.7,84,T2_2018
D84,2018-Q1,11.9,84,T1_2018
D84,2017-Q4,11.7,84,T4_2017
D84,2017-Q3,12.0,84,T3_2017
D84,2017-Q2,12.0,84,T2_2017
D84,2017-Q1,12.2,84,T1_2017
D84,2016-Q4,12.9,84,T4_2016
D84,2016-Q3,12.6,84,T3_2016
D84,2016-Q2,12.8,84,T2_2016
D84,2016-Q1,13.0,84,T1_2016
D84,2015-Q4,13.0,84,T4_2015
D84,2015-Q3,12.9,84,T3_2015
D84,2015-Q2,13.1,84,T2_2015
D84,2015-Q1,12.9,84,T1_2015
D84,2014-Q4,13.0,84,T4_2014
D84,2014-Q3,12.8,84,T3_2014
D84,2014-Q2,12.6,84,T2_2014
D84,2014-Q1,12.4,84,T1_2014
D84,2013-Q4,12.4,84,T4_2013
D84,2013-Q3,12.6,84,T3_2013
D84,2013-Q2,12.8,84,T2_2013
D84,2013-Q1,12.7,84,T1_2013
D84,2012-Q4,12.5,84,T4_2012
D84,2012-Q3,12.0,84,T3_2012
D84,2012-Q2,11.9,84,T2_2012
D84,2012-Q1,11.6,84,T1_2012
D84,2011-Q4,11.7,84,T4_2011
D84,2011-Q3,11.5,84,T3_2011
D84,2011-Q2,11.2,84,T2_2011
D84,2011-Q1,11.0,84,T1_2011
D84,2010-Q4,10.9,84,T4_2010
D84,2010-Q3,10.8,84,T3_2010
D84,2010-Q2,10.8,84,T2_2010
D84,2010-Q1,10.9,84,T1_2010
D84,2009-Q4,11.2,84,T4_2009
D84,2009-Q3,10.5,84,T3_2009
D84,2009-Q2,10.5,84,T2_2009
D84,2009-Q1,10.0,84,T1_2009
D84,2008-Q4,9.2,84,T4_2008
D84,2008-Q3,8.9,84,T3_2008
D84,2008-Q2,8.7,84,T2_2008
D84,2008-Q1,8.5,84,T1_2008
D84,2007-Q4,9.0,84,T4_2007
D84,2007-Q3,9.5,84,T3_2007
D84,2007-Q2,9.8,84,T2_2007
D84,2007-Q1,10.1,84,T1_2007
D84,2006-Q4,9.8,84,T4_2006
D84,2006-Q3,10.3,84,T3_2006
D84,2006-Q2,10.3,84,T2_2006
D84,2006-Q1,10.5,84,T1_2006
D84,2005-Q4,10.4,84,T4_2005
D84,2005-Q3,10.2,84,T3_2005
D84,2005-Q2,9.9,84,T2_2005
D84,2005-Q1,9.5,84,T1_2005
D84,2004-Q4,9.7,84,T4_2004
D84,2004-Q3,9.6,84,T3_2004
D84,2004-Q2,9.4,84,T2_2004
D84,2004-Q1,9.7,84,T1_2004
D84,2003-Q4,9.5,84,T4_2003
D84,2003-Q3,9.4,84,T3_2003
D84,2003-Q2,9.5,84,T2_2003
D84,2003-Q1,9.4,84,T1_2003
D84,2002-Q4,9.0,84,T4_2002
D84,2002-Q3,9.2,84,T3_2002
D84,2002-Q2,9.3,84,T2_2002
D84,2002-Q1,9.5,84,T1_2002
D84,2001-Q4,9.7,84,T4_2001
D84,2001-Q3,9.7,84,T3_2001
D84,2001-Q2,9.8,84,T2_2001
D84,2001-Q1,9.8,84,T1_2001
D84,2000-Q4,10.1,84,T4_2000
D84,2000-Q3,10.6,84,T3_2000
D84,2000-Q2,11.0,84,T2_2000
D84,2000-Q1,11.4,84,T1_2000
D84,1999-Q4,11.8,84,T4_1999
D84,1999-Q3,12.2,84,T3_1999
D84,1999-Q2,12.5,84,T2_1999
D84,1999-Q1,12.6,84,T1_1999
D84,1998-Q4,12.6,84,T4_1998
D84,1998-Q3,12.5,84,T3_1998
D84,1998-Q2,12.5,84,T2_1998
D84,1998-Q1,12.5,84,T1_1998
D84,1997-Q4,12.8,84,T4_1997
D84,1997-Q3,12.8,84,T3_1997
D84,1997-Q2,12.7,84,T2_1997
D84,1997-Q1,12.6,84,T1_1997
D84,1996-Q4,12.4,84,T4_1996
D84,1996-Q3,12.3,84,T3_1996
D84,1996-Q2,12.2,84,T2_1996
D84,1996-Q1,12.0,84,T1_1996
D84,1995-Q4,11.7,84,T4_1995
D84,1995-Q3,11.5,84,T3_1995
D84,1995-Q2,11.8,84,T2_1995
D84,1995-Q1,12.2,84,T1_1995
D84,1994-Q4,12.3,84,T4_1994
D84,1994-Q3,12.4,84,T3_1994
D84,1994-Q2,12.4,84,T2_1994
D84,1994-Q1,12.3,84,T1_1994
D84,1993-Q4,12.1,84,T4_1993
D84,1993-Q3,12.1,84,T3_1993
D84,1993-Q2,12.0,84,T2_1993
D84,1993-Q1,11.8,84,T1_1993
D84,1992-Q4,11.5,84,T4_1992
D84,1992-Q3,11.1,84,T3_1992
D84,1992-Q2,10.6,84,T2_1992
D84,1992-Q1,10.3,84,T1_1992
D84,1991-Q4,10.0,84,T4_1991
D84,1991-Q3,9.7,84,T3_1991
D84,1991-Q2,9.4,84,T2_1991
D84,1991-Q1,9.3,84,T1_1991
D84,1990-Q4,9.5,84,T4_1990
D84,1990-Q3,9.4,84,T3_1990
D84,1990-Q2,9.2,84,T2_1990
D84,1990-Q1,8.9,84,T1_1990
D84,1989-Q4,8.6,84,T4_1989
D84,1989-Q3,8.6,84,T3_1989
D84,1989-Q2,8.8,84,T2_1989
D84,1989-Q1,9.0,84,T1_1989
D84,1988-Q4,9.1,84,T4_1988
D84,1988-Q3,9.4,84,T3_1988
D84,1988-Q2,9.2,84,T2_1988
D84,1988-Q1,9.3,84,T1_1988
D84,1987-Q4,9.5,84,T4_1987
D84,1987-Q3,9.5,84,T3_1987
D84,1987-Q2,9.8,84,T2_1987
D84,1987-Q1,10.1,84,T1_1987
D84,1986-Q4,10.2,84,T4_1986
D84,1986-Q3,10.2,84,T3_1986
D84,1986-Q2,10.1,84,T2_1986
D84,1986-Q1,10.0,84,T1_1986
D84,1985-Q4,10.3,84,T4_1985
D84,1985-Q3,10.4,84,T3_1985
D84,1985-Q2,10.3,84,T2_1985
D84,1985-Q1,10.3,84,T1_1985
D84,1984-Q4,10.0,84,T4_1984
D84,1984-Q3,9.9,84,T3_1984
D84,1984-Q2,9.9,84,T2_1984
D84,1984-Q1,9.5,84,T1_1984
D84,1983-Q4,8.8,84,T4_1983
D84,1983-Q3,8.3,84,T3_1983
D84,1983-Q2,8.1,84,T2_1983
D84,1983-Q1,8.1,84,T1_1983
D84,1982-Q4,7.9,84,T4_1982
D84,1982-Q3,7.2,84,T3_1982
D84,1982-Q2,6.5,84,T2_1982
D84,1982-Q1,6.4,84,T1_1982
D85,2024-Q3,5.4,85,T3_2024
D85,2024-Q2,5.3,85,T2_2024
D85,2024-Q1,5.3,85,T1_2024
D85,2023-Q4,5.3,85,T4_2023
D85,2023-Q3,5.2,85,T3_2023
D85,2023-Q2,5.0,85,T2_2023
D85,2023-Q1,5.0,85,T1_2023
D85,2022-Q4,5.0,85,T4_2022
D85,2022-Q3,5.2,85,T3_2022
D85,2022-Q2,5.3,85,T2_2022
D85,2022-Q1,5.2,85,T1_2022
D85,2021-Q4,5.3,85,T4_2021
D85,2021-Q3,5.8,85,T3_2021
D85,2021-Q2,6.0,85,T2_2021
D85,2021-Q1,6.3,85,T1_2021
D85,2020-Q4,6.2,85,T4_2020
D85,2020-Q3,7.2,85,T3_2020
D85,2020-Q2,6.2,85,T2_2020
D85,2020-Q1,6.2,85,T1_2020
D85,2019-Q4,6.3,85,T4_2019
D85,2019-Q3,6.4,85,T3_2019
D85,2019-Q2,6.4,85,T2_2019
D85,2019-Q1,6.7,85,T1_2019
D85,2018-Q4,6.6,85,T4_2018
D85,2018-Q3,6.6,85,T3_2018
D85,2018-Q2,6.7,85,T2_2018
D85,2018-Q1,6.9,85,T1_2018
D85,2017-Q4,6.8,85,T4_2017
D85,2017-Q3,7.1,85,T3_2017
D85,2017-Q2,7.2,85,T2_2017
D85,2017-Q1,7.4,85,T1_2017
D85,2016-Q4,7.7,85,T4_2016
D85,2016-Q3,7.7,85,T3_2016
D85,2016-Q2,7.9,85,T2_2016
D85,2016-Q1,8.1,85,T1_2016
D85,2015-Q4,8.2,85,T4_2015
D85,2015-Q3,8.4,85,T3_2015
D85,2015-Q2,8.6,85,T2_2015
D85,2015-Q1,8.5,85,T1_2015
D85,2014-Q4,8.6,85,T4_2014
D85,2014-Q3,8.4,85,T3_2014
D85,2014-Q2,8.3,85,T2_2014
D85,2014-Q1,8.3,85,T1_2014
D85,2013-Q4,8.3,85,T4_2013
D85,2013-Q3,8.4,85,T3_2013
D85,2013-Q2,8.5,85,T2_2013
D85,2013-Q1,8.2,85,T1_2013
D85,2012-Q4,8.0,85,T4_2012
D85,2012-Q3,7.7,85,T3_2012
D85,2012-Q2,7.6,85,T2_2012
D85,2012-Q1,7.4,85,T1_2012
D85,2011-Q4,7.3,85,T4_2011
D85,2011-Q3,7.1,85,T3_2011
D85,2011-Q2,6.9,85,T2_2011
D85,2011-Q1,7.0,85,T1_2011
D85,2010-Q4,7.2,85,T4_2010
D85,2010-Q3,7.4,85,T3_2010
D85,2010-Q2,7.4,85,T2_2010
D85,2010-Q1,7.6,85,T1_2010
D85,2009-Q4,7.9,85,T4_2009
D85,2009-Q3,7.7,85,T3_2009
D85,2009-Q2,7.7,85,T2_2009
D85,2009-Q1,7.0,85,T1_2009
D85,2008-Q4,6.1,85,T4_2008
D85,2008-Q3,5.4,85,T3_2008
D85,2008-Q2,5.2,85,T2_2008
D85,2008-Q1,5.1,85,T1_2008
D85,2007-Q4,5.4,85,T4_2007
D85,2007-Q3,5.6,85,T3_2007
D85,2007-Q2,5.6,85,T2_2007
D85,2007-Q1,6.0,85,T1_2007
D85,2006-Q4,6.1,85,T4_2006
D85,2006-Q3,6.5,85,T3_2006
D85,2006-Q2,6.6,85,T2_2006
D85,2006-Q1,6.7,85,T1_2006
D85,2005-Q4,6.6,85,T4_2005
D85,2005-Q3,6.5,85,T3_2005
D85,2005-Q2,6.4,85,T2_2005
D85,2005-Q1,6.1,85,T1_2005
D85,2004-Q4,6.4,85,T4_2004
D85,2004-Q3,6.3,85,T3_2004
D85,2004-Q2,6.2,85,T2_2004
D85,2004-Q1,6.3,85,T1_2004
